PATTERN	COUNT	TOKENS	COVERAGE	CATEGORY	SIZE	FREQUENCY
Fransz Coman	758		1516	2.02987e-05	ngram	2	1.49103e-05
selve na	757		1514	2.02719e-05	ngram	2	1.48906e-05
selfs te	757		1514	2.02719e-05	ngram	2	1.48906e-05
sal doen	757		1514	2.02719e-05	ngram	2	1.48906e-05
ontrent de	757		1514	2.02719e-05	ngram	2	1.48906e-05
gelden bij	757		1514	2.02719e-05	ngram	2	1.48906e-05
ende verblijven	757		1514	2.02719e-05	ngram	2	1.48906e-05
de namen	757		1514	2.02719e-05	ngram	2	1.48906e-05
a 28	757		1514	2.02719e-05	ngram	2	1.48906e-05
sy 1	756		1512	2.02451e-05	ngram	2	1.4871e-05
mondigen dage	756		1512	2.02451e-05	ngram	2	1.4871e-05
met vier	756		1512	2.02451e-05	ngram	2	1.4871e-05
Jacobus vandr	756		1512	2.02451e-05	ngram	2	1.4871e-05
en behalven	756		1512	2.02451e-05	ngram	2	1.4871e-05
desen versoeckende	756		1512	2.02451e-05	ngram	2	1.4871e-05
derhalven deselve	756		1512	2.02451e-05	ngram	2	1.4871e-05
Constitueren en	756		1512	2.02451e-05	ngram	2	1.4871e-05
Amsteldam ter	756		1512	2.02451e-05	ngram	2	1.4871e-05
wetenschap als	755		1510	2.02184e-05	ngram	2	1.48513e-05
van acte	755		1510	2.02184e-05	ngram	2	1.48513e-05
uit naam	755		1510	2.02184e-05	ngram	2	1.48513e-05
tegens wat	755		1510	2.02184e-05	ngram	2	1.48513e-05
, synde	755		1510	2.02184e-05	ngram	2	1.48513e-05
sulx te	755		1510	2.02184e-05	ngram	2	1.48513e-05
onder Capn	755		1510	2.02184e-05	ngram	2	1.48513e-05
noch is	755		1510	2.02184e-05	ngram	2	1.48513e-05
Jaars Seventien	755		1510	2.02184e-05	ngram	2	1.48513e-05
en gegeven	755		1510	2.02184e-05	ngram	2	1.48513e-05
end .	755		1510	2.02184e-05	ngram	2	1.48513e-05
andere Steeden	755		1510	2.02184e-05	ngram	2	1.48513e-05
- 10	755		1510	2.02184e-05	ngram	2	1.48513e-05
werden ondert	754		1508	2.01916e-05	ngram	2	1.48316e-05
welcke overdenckende	754		1508	2.01916e-05	ngram	2	1.48316e-05
, voorde	754		1508	2.01916e-05	ngram	2	1.48316e-05
vier obligatien	754		1508	2.01916e-05	ngram	2	1.48316e-05
sijn huijsvrou	754		1508	2.01916e-05	ngram	2	1.48316e-05
non betalinge	754		1508	2.01916e-05	ngram	2	1.48316e-05
, net	754		1508	2.01916e-05	ngram	2	1.48316e-05
in dienste	754		1508	2.01916e-05	ngram	2	1.48316e-05
haren man	754		1508	2.01916e-05	ngram	2	1.48316e-05
geene daer	754		1508	2.01916e-05	ngram	2	1.48316e-05
gecomen is	754		1508	2.01916e-05	ngram	2	1.48316e-05
ende onverbreeckelijck	754		1508	2.01916e-05	ngram	2	1.48316e-05
bewys ende	754		1508	2.01916e-05	ngram	2	1.48316e-05
Augusti @	754		1508	2.01916e-05	ngram	2	1.48316e-05
voor dat	753		1506	2.01648e-05	ngram	2	1.48119e-05
te wille	753		1506	2.01648e-05	ngram	2	1.48119e-05
s '	753		1506	2.01648e-05	ngram	2	1.48119e-05
get een	753		1506	2.01648e-05	ngram	2	1.48119e-05
en twaalf	753		1506	2.01648e-05	ngram	2	1.48119e-05
ende halff	753		1506	2.01648e-05	ngram	2	1.48119e-05
dhr :	753		1506	2.01648e-05	ngram	2	1.48119e-05
alsdan noch	753		1506	2.01648e-05	ngram	2	1.48119e-05
aende gemelte	753		1506	2.01648e-05	ngram	2	1.48119e-05
aen boort	753		1506	2.01648e-05	ngram	2	1.48119e-05
zijn testament	752		1504	2.0138e-05	ngram	2	1.47923e-05
Twee paer	752		1504	2.0138e-05	ngram	2	1.47923e-05
sullende varen	752		1504	2.0138e-05	ngram	2	1.47923e-05
leven mede	752		1504	2.0138e-05	ngram	2	1.47923e-05
is betaelt	752		1504	2.0138e-05	ngram	2	1.47923e-05
gij geinsinueerde	752		1504	2.0138e-05	ngram	2	1.47923e-05
en uitterste	752		1504	2.0138e-05	ngram	2	1.47923e-05
deselve ten	752		1504	2.0138e-05	ngram	2	1.47923e-05
des avonts	752		1504	2.0138e-05	ngram	2	1.47923e-05
deeses in	752		1504	2.0138e-05	ngram	2	1.47923e-05
Bruijdegom ,	752		1504	2.0138e-05	ngram	2	1.47923e-05
hun getuijgen	751		1502	2.01112e-05	ngram	2	1.47726e-05
had ,	751		1502	2.01112e-05	ngram	2	1.47726e-05
ende genomint	751		1502	2.01112e-05	ngram	2	1.47726e-05
ea .	751		1502	2.01112e-05	ngram	2	1.47726e-05
des Levens	751		1502	2.01112e-05	ngram	2	1.47726e-05
de maand	751		1502	2.01112e-05	ngram	2	1.47726e-05
voor gerechten	750		1500	2.00845e-05	ngram	2	1.47529e-05
stad als	750		1500	2.00845e-05	ngram	2	1.47529e-05
sij Comp	750		1500	2.00845e-05	ngram	2	1.47529e-05
Le Per	750		1500	2.00845e-05	ngram	2	1.47529e-05
kosten ende	750		1500	2.00845e-05	ngram	2	1.47529e-05
getuygen van	750		1500	2.00845e-05	ngram	2	1.47529e-05
en absolute	750		1500	2.00845e-05	ngram	2	1.47529e-05
eenigsints soude	750		1500	2.00845e-05	ngram	2	1.47529e-05
dienvolgende getransport	750		1500	2.00845e-05	ngram	2	1.47529e-05
de ordonnantie	750		1500	2.00845e-05	ngram	2	1.47529e-05
deesen verklaarden	750		1500	2.00845e-05	ngram	2	1.47529e-05
dat zijn	750		1500	2.00845e-05	ngram	2	1.47529e-05
blijft de	750		1500	2.00845e-05	ngram	2	1.47529e-05
aenden selven	750		1500	2.00845e-05	ngram	2	1.47529e-05
werden bevonden	749		1498	2.00577e-05	ngram	2	1.47333e-05
voorts als	749		1498	2.00577e-05	ngram	2	1.47333e-05
voor Bootsgesel	749		1498	2.00577e-05	ngram	2	1.47333e-05
volcomen afstand	749		1498	2.00577e-05	ngram	2	1.47333e-05
te submitteren	749		1498	2.00577e-05	ngram	2	1.47333e-05
sulcx sy	749		1498	2.00577e-05	ngram	2	1.47333e-05
kindt ,	749		1498	2.00577e-05	ngram	2	1.47333e-05
indien deselve	749		1498	2.00577e-05	ngram	2	1.47333e-05
goederen door	749		1498	2.00577e-05	ngram	2	1.47333e-05
en Johanna	749		1498	2.00577e-05	ngram	2	1.47333e-05
dat hun	749		1498	2.00577e-05	ngram	2	1.47333e-05
bij wijlen	749		1498	2.00577e-05	ngram	2	1.47333e-05
tot en	748		1496	2.00309e-05	ngram	2	1.47136e-05
mij Mr.	748		1496	2.00309e-05	ngram	2	1.47136e-05
in gelycke	748		1496	2.00309e-05	ngram	2	1.47136e-05
goederen .	748		1496	2.00309e-05	ngram	2	1.47136e-05
zijnde van	747		1494	2.00041e-05	ngram	2	1.46939e-05
tegens een	747		1494	2.00041e-05	ngram	2	1.46939e-05
noot sij	747		1494	2.00041e-05	ngram	2	1.46939e-05
kunnen ofte	747		1494	2.00041e-05	ngram	2	1.46939e-05
hondert caroli	747		1494	2.00041e-05	ngram	2	1.46939e-05
hij Jan	747		1494	2.00041e-05	ngram	2	1.46939e-05
hebben gekent	747		1494	2.00041e-05	ngram	2	1.46939e-05
gunt voorss	747		1494	2.00041e-05	ngram	2	1.46939e-05
ende vande	747		1494	2.00041e-05	ngram	2	1.46939e-05
ten huyze	746		1492	1.99773e-05	ngram	2	1.46743e-05
selffs gestelt	746		1492	1.99773e-05	ngram	2	1.46743e-05
oprechte waarheijd	746		1492	1.99773e-05	ngram	2	1.46743e-05
inden vollen	746		1492	1.99773e-05	ngram	2	1.46743e-05
hen deswegens	746		1492	1.99773e-05	ngram	2	1.46743e-05
den Reqt	746		1492	1.99773e-05	ngram	2	1.46743e-05
alle t	746		1492	1.99773e-05	ngram	2	1.46743e-05
ageeren ende	746		1492	1.99773e-05	ngram	2	1.46743e-05
vermits het	745		1490	1.99506e-05	ngram	2	1.46546e-05
sij voor	745		1490	1.99506e-05	ngram	2	1.46546e-05
naergenoemde getuijgen	745		1490	1.99506e-05	ngram	2	1.46546e-05
goederen by	745		1490	1.99506e-05	ngram	2	1.46546e-05
gevolge van	745		1490	1.99506e-05	ngram	2	1.46546e-05
gerrit vander	745		1490	1.99506e-05	ngram	2	1.46546e-05
ende gerechtigheden	745		1490	1.99506e-05	ngram	2	1.46546e-05
ende gemoede	745		1490	1.99506e-05	ngram	2	1.46546e-05
savonts de	744		1488	1.99238e-05	ngram	2	1.46349e-05
sake des	744		1488	1.99238e-05	ngram	2	1.46349e-05
het Testament	744		1488	1.99238e-05	ngram	2	1.46349e-05
get hem	744		1488	1.99238e-05	ngram	2	1.46349e-05
dewelke de	744		1488	1.99238e-05	ngram	2	1.46349e-05
den staat	744		1488	1.99238e-05	ngram	2	1.46349e-05
zijnde zij	743		1486	1.9897e-05	ngram	2	1.46152e-05
, verleenende	743		1486	1.9897e-05	ngram	2	1.46152e-05
gevolge ende	743		1486	1.9897e-05	ngram	2	1.46152e-05
Geboorte desselfs	743		1486	1.9897e-05	ngram	2	1.46152e-05
En Verklaarde	743		1486	1.9897e-05	ngram	2	1.46152e-05
, Doch	743		1486	1.9897e-05	ngram	2	1.46152e-05
die noch	743		1486	1.9897e-05	ngram	2	1.46152e-05
den xij	743		1486	1.9897e-05	ngram	2	1.46152e-05
' voorn	742		1484	1.98702e-05	ngram	2	1.45956e-05
iets uijt	742		1484	1.98702e-05	ngram	2	1.45956e-05
hem testateur	742		1484	1.98702e-05	ngram	2	1.45956e-05
Hasenb .	742		1484	1.98702e-05	ngram	2	1.45956e-05
en verrichten	742		1484	1.98702e-05	ngram	2	1.45956e-05
En de	742		1484	1.98702e-05	ngram	2	1.45956e-05
Dirck vandr	742		1484	1.98702e-05	ngram	2	1.45956e-05
de bruyt	742		1484	1.98702e-05	ngram	2	1.45956e-05
alrede gehad	742		1484	1.98702e-05	ngram	2	1.45956e-05
woonachtich binnen	741		1482	1.98434e-05	ngram	2	1.45759e-05
weeten de	741		1482	1.98434e-05	ngram	2	1.45759e-05
vollen voldaen	741		1482	1.98434e-05	ngram	2	1.45759e-05
syn gequotist	741		1482	1.98434e-05	ngram	2	1.45759e-05
sijn suster	741		1482	1.98434e-05	ngram	2	1.45759e-05
minderjarig en	741		1482	1.98434e-05	ngram	2	1.45759e-05
hebben bevonden	741		1482	1.98434e-05	ngram	2	1.45759e-05
doen voor	741		1482	1.98434e-05	ngram	2	1.45759e-05
dewelke door	741		1482	1.98434e-05	ngram	2	1.45759e-05
des Testateurs	741		1482	1.98434e-05	ngram	2	1.45759e-05
daer beneffens	741		1482	1.98434e-05	ngram	2	1.45759e-05
bovengess .	741		1482	1.98434e-05	ngram	2	1.45759e-05
absolut ,	741		1482	1.98434e-05	ngram	2	1.45759e-05
woonende de	740		1480	1.98167e-05	ngram	2	1.45562e-05
Willem De	740		1480	1.98167e-05	ngram	2	1.45562e-05
spetial .	740		1480	1.98167e-05	ngram	2	1.45562e-05
mogen ennen	740		1480	1.98167e-05	ngram	2	1.45562e-05
alwaert dat	740		1480	1.98167e-05	ngram	2	1.45562e-05
uyt zyn	739		1478	1.97899e-05	ngram	2	1.45366e-05
te sterken	739		1478	1.97899e-05	ngram	2	1.45366e-05
sal in	739		1478	1.97899e-05	ngram	2	1.45366e-05
Monsr .	739		1478	1.97899e-05	ngram	2	1.45366e-05
komen ende	739		1478	1.97899e-05	ngram	2	1.45366e-05
een out	739		1478	1.97899e-05	ngram	2	1.45366e-05
die tyd	739		1478	1.97899e-05	ngram	2	1.45366e-05
de )	739		1478	1.97899e-05	ngram	2	1.45366e-05
waar door	738		1476	1.97631e-05	ngram	2	1.45169e-05
van op	738		1476	1.97631e-05	ngram	2	1.45169e-05
uijt Crachte	738		1476	1.97631e-05	ngram	2	1.45169e-05
^ ten	738		1476	1.97631e-05	ngram	2	1.45169e-05
Nots etc.	738		1476	1.97631e-05	ngram	2	1.45169e-05
kinderen uijt	738		1476	1.97631e-05	ngram	2	1.45169e-05
holland en	738		1476	1.97631e-05	ngram	2	1.45169e-05
heeft gehad	738		1476	1.97631e-05	ngram	2	1.45169e-05
gelevert hebbende	738		1476	1.97631e-05	ngram	2	1.45169e-05
en voort	738		1476	1.97631e-05	ngram	2	1.45169e-05
en tseventigh	738		1476	1.97631e-05	ngram	2	1.45169e-05
betalinge vande	738		1476	1.97631e-05	ngram	2	1.45169e-05
administratie van	738		1476	1.97631e-05	ngram	2	1.45169e-05
weduwe ende	737		1474	1.97363e-05	ngram	2	1.44972e-05
wat persoon	737		1474	1.97363e-05	ngram	2	1.44972e-05
verschooten penningen	737		1474	1.97363e-05	ngram	2	1.44972e-05
veertien dagen	737		1474	1.97363e-05	ngram	2	1.44972e-05
tot borgen	737		1474	1.97363e-05	ngram	2	1.44972e-05
sijn competerende	737		1474	1.97363e-05	ngram	2	1.44972e-05
no. 1	737		1474	1.97363e-05	ngram	2	1.44972e-05
ende Henrick	737		1474	1.97363e-05	ngram	2	1.44972e-05
den Acht	737		1474	1.97363e-05	ngram	2	1.44972e-05
Bootsl .	737		1474	1.97363e-05	ngram	2	1.44972e-05
vruchten van	736		1472	1.97096e-05	ngram	2	1.44775e-05
ten insichte	736		1472	1.97096e-05	ngram	2	1.44775e-05
pieter de	736		1472	1.97096e-05	ngram	2	1.44775e-05
navolgende ,	736		1472	1.97096e-05	ngram	2	1.44775e-05
Jonge ende	736		1472	1.97096e-05	ngram	2	1.44775e-05
gedurende ,	736		1472	1.97096e-05	ngram	2	1.44775e-05
en peuluw	736		1472	1.97096e-05	ngram	2	1.44775e-05
en naar	736		1472	1.97096e-05	ngram	2	1.44775e-05
den Achtsten	736		1472	1.97096e-05	ngram	2	1.44775e-05
danser ende	736		1472	1.97096e-05	ngram	2	1.44775e-05
Bekennende door	736		1472	1.97096e-05	ngram	2	1.44775e-05
alrede gehadt	736		1472	1.97096e-05	ngram	2	1.44775e-05
zijn voorsz	735		1470	1.96828e-05	ngram	2	1.44579e-05
testateuren te	735		1470	1.96828e-05	ngram	2	1.44579e-05
sij doet	735		1470	1.96828e-05	ngram	2	1.44579e-05
En beloovde	735		1470	1.96828e-05	ngram	2	1.44579e-05
deselve Jufvrouw	735		1470	1.96828e-05	ngram	2	1.44579e-05
ten zijnen	734		1468	1.9656e-05	ngram	2	1.44382e-05
Pieters dr.	734		1468	1.9656e-05	ngram	2	1.44382e-05
mede om	734		1468	1.9656e-05	ngram	2	1.44382e-05
, geordonneert	734		1468	1.9656e-05	ngram	2	1.44382e-05
den in	734		1468	1.9656e-05	ngram	2	1.44382e-05
boven het	734		1468	1.9656e-05	ngram	2	1.44382e-05
a drie	734		1468	1.9656e-05	ngram	2	1.44382e-05
werden een	733		1466	1.96292e-05	ngram	2	1.44185e-05
voor ieder	733		1466	1.96292e-05	ngram	2	1.44185e-05
voor D	733		1466	1.96292e-05	ngram	2	1.44185e-05
van Tweeduysent	733		1466	1.96292e-05	ngram	2	1.44185e-05
sijn gemaeckt	733		1466	1.96292e-05	ngram	2	1.44185e-05
mij vervoegt	733		1466	1.96292e-05	ngram	2	1.44185e-05
Interessen al	733		1466	1.96292e-05	ngram	2	1.44185e-05
het leven	733		1466	1.96292e-05	ngram	2	1.44185e-05
hen beiden	733		1466	1.96292e-05	ngram	2	1.44185e-05
gelost en	733		1466	1.96292e-05	ngram	2	1.44185e-05
Een lapje	733		1466	1.96292e-05	ngram	2	1.44185e-05
duisend guldens	733		1466	1.96292e-05	ngram	2	1.44185e-05
doen noemen	733		1466	1.96292e-05	ngram	2	1.44185e-05
die verclaarden	733		1466	1.96292e-05	ngram	2	1.44185e-05
dezer maand	733		1466	1.96292e-05	ngram	2	1.44185e-05
daer te	733		1466	1.96292e-05	ngram	2	1.44185e-05
zij gets	732		1464	1.96024e-05	ngram	2	1.43989e-05
waarde te	732		1464	1.96024e-05	ngram	2	1.43989e-05
voorgaende makingen	732		1464	1.96024e-05	ngram	2	1.43989e-05
van Zalr	732		1464	1.96024e-05	ngram	2	1.43989e-05
van welcker	732		1464	1.96024e-05	ngram	2	1.43989e-05
transporte tallen	732		1464	1.96024e-05	ngram	2	1.43989e-05
Seullijn als	732		1464	1.96024e-05	ngram	2	1.43989e-05
opentl .	732		1464	1.96024e-05	ngram	2	1.43989e-05
nu te	732		1464	1.96024e-05	ngram	2	1.43989e-05
metten Interesse	732		1464	1.96024e-05	ngram	2	1.43989e-05
Jacobs ende	732		1464	1.96024e-05	ngram	2	1.43989e-05
het nae	732		1464	1.96024e-05	ngram	2	1.43989e-05
guldens als	732		1464	1.96024e-05	ngram	2	1.43989e-05
ƒ 24	732		1464	1.96024e-05	ngram	2	1.43989e-05
een de	732		1464	1.96024e-05	ngram	2	1.43989e-05
de Langstlevenden	732		1464	1.96024e-05	ngram	2	1.43989e-05
Arnoldus Commelin	732		1464	1.96024e-05	ngram	2	1.43989e-05
„ 11	732		1464	1.96024e-05	ngram	2	1.43989e-05
Verklaarde de	731		1462	1.95757e-05	ngram	2	1.43792e-05
stucken van	731		1462	1.95757e-05	ngram	2	1.43792e-05
sich te	731		1462	1.95757e-05	ngram	2	1.43792e-05
omnibus adlites	731		1462	1.95757e-05	ngram	2	1.43792e-05
moeten geschieden	731		1462	1.95757e-05	ngram	2	1.43792e-05
hebben naer	731		1462	1.95757e-05	ngram	2	1.43792e-05
get. Juffr	731		1462	1.95757e-05	ngram	2	1.43792e-05
gekoomen ,	731		1462	1.95757e-05	ngram	2	1.43792e-05
gedirigeert ende	731		1462	1.95757e-05	ngram	2	1.43792e-05
eerste Comparant	731		1462	1.95757e-05	ngram	2	1.43792e-05
door die	731		1462	1.95757e-05	ngram	2	1.43792e-05
deesen ,	731		1462	1.95757e-05	ngram	2	1.43792e-05
daar het	731		1462	1.95757e-05	ngram	2	1.43792e-05
bekennende hij	731		1462	1.95757e-05	ngram	2	1.43792e-05
aen Willem	731		1462	1.95757e-05	ngram	2	1.43792e-05
wtgesondert ,	730		1460	1.95489e-05	ngram	2	1.43595e-05
soo deselve	730		1460	1.95489e-05	ngram	2	1.43595e-05
sonder gehouden	730		1460	1.95489e-05	ngram	2	1.43595e-05
reqe .	730		1460	1.95489e-05	ngram	2	1.43595e-05
ren en	730		1460	1.95489e-05	ngram	2	1.43595e-05
rechten nodig	730		1460	1.95489e-05	ngram	2	1.43595e-05
plures in	730		1460	1.95489e-05	ngram	2	1.43595e-05
naeme van	730		1460	1.95489e-05	ngram	2	1.43595e-05
ende aenspraecke	730		1460	1.95489e-05	ngram	2	1.43595e-05
deze stad	730		1460	1.95489e-05	ngram	2	1.43595e-05
voorssz .	729		1458	1.95221e-05	ngram	2	1.43399e-05
volcomen genoegen	729		1458	1.95221e-05	ngram	2	1.43399e-05
Seven en	729		1458	1.95221e-05	ngram	2	1.43399e-05
reserveeren ,	729		1458	1.95221e-05	ngram	2	1.43399e-05
op huijden	729		1458	1.95221e-05	ngram	2	1.43399e-05
hem sal	729		1458	1.95221e-05	ngram	2	1.43399e-05
die sijn	729		1458	1.95221e-05	ngram	2	1.43399e-05
daar buijten	729		1458	1.95221e-05	ngram	2	1.43399e-05
Comparant verkocht	729		1458	1.95221e-05	ngram	2	1.43399e-05
, bestaande	729		1458	1.95221e-05	ngram	2	1.43399e-05
belovende de	729		1458	1.95221e-05	ngram	2	1.43399e-05
als getuijge	729		1458	1.95221e-05	ngram	2	1.43399e-05
vier ten	728		1456	1.94953e-05	ngram	2	1.43202e-05
verbandt als	728		1456	1.94953e-05	ngram	2	1.43202e-05
Testatrice te	728		1456	1.94953e-05	ngram	2	1.43202e-05
staande met	728		1456	1.94953e-05	ngram	2	1.43202e-05
Pieter Cornelisz	728		1456	1.94953e-05	ngram	2	1.43202e-05
op reecke	728		1456	1.94953e-05	ngram	2	1.43202e-05
maer anders	728		1456	1.94953e-05	ngram	2	1.43202e-05
Heeren Comparanten	728		1456	1.94953e-05	ngram	2	1.43202e-05
effectuele voldoeninge	728		1456	1.94953e-05	ngram	2	1.43202e-05
; daer	728		1456	1.94953e-05	ngram	2	1.43202e-05
Compareerden mede	728		1456	1.94953e-05	ngram	2	1.43202e-05
als volgt	728		1456	1.94953e-05	ngram	2	1.43202e-05
sijnde sal	727		1454	1.94685e-05	ngram	2	1.43005e-05
Presenterende sy	727		1454	1.94685e-05	ngram	2	1.43005e-05
met soo	727		1454	1.94685e-05	ngram	2	1.43005e-05
kapitael ,	727		1454	1.94685e-05	ngram	2	1.43005e-05
gemaeckt haer	727		1454	1.94685e-05	ngram	2	1.43005e-05
Dirck Vandr	727		1454	1.94685e-05	ngram	2	1.43005e-05
des reqts	727		1454	1.94685e-05	ngram	2	1.43005e-05
de Jager	727		1454	1.94685e-05	ngram	2	1.43005e-05
„ 13	727		1454	1.94685e-05	ngram	2	1.43005e-05
sestig des	726		1452	1.94418e-05	ngram	2	1.42808e-05
mogen Compareeren	726		1452	1.94418e-05	ngram	2	1.42808e-05
hebben nogte	726		1452	1.94418e-05	ngram	2	1.42808e-05
expresselijk geprotesteert	726		1452	1.94418e-05	ngram	2	1.42808e-05
^ een	726		1452	1.94418e-05	ngram	2	1.42808e-05
De voorsz	726		1452	1.94418e-05	ngram	2	1.42808e-05
1646 .	726		1452	1.94418e-05	ngram	2	1.42808e-05
wilde sij	725		1450	1.9415e-05	ngram	2	1.42612e-05
voor hare	725		1450	1.9415e-05	ngram	2	1.42612e-05
Van haer	725		1450	1.9415e-05	ngram	2	1.42612e-05
van Dijk	725		1450	1.9415e-05	ngram	2	1.42612e-05
off ander	725		1450	1.9415e-05	ngram	2	1.42612e-05
herroepen en	725		1450	1.9415e-05	ngram	2	1.42612e-05
generaal in	725		1450	1.9415e-05	ngram	2	1.42612e-05
Ervgenaamen van	725		1450	1.9415e-05	ngram	2	1.42612e-05
en ander	725		1450	1.9415e-05	ngram	2	1.42612e-05
Ar :	725		1450	1.9415e-05	ngram	2	1.42612e-05
alles niets	725		1450	1.9415e-05	ngram	2	1.42612e-05
verbinden ,	724		1448	1.93882e-05	ngram	2	1.42415e-05
van assumtie	724		1448	1.93882e-05	ngram	2	1.42415e-05
reliqua van	724		1448	1.93882e-05	ngram	2	1.42415e-05
reerden voor	724		1448	1.93882e-05	ngram	2	1.42415e-05
pieter van	724		1448	1.93882e-05	ngram	2	1.42415e-05
op desselfs	724		1448	1.93882e-05	ngram	2	1.42415e-05
of moeders	724		1448	1.93882e-05	ngram	2	1.42415e-05
heeft met	724		1448	1.93882e-05	ngram	2	1.42415e-05
gestaen aen	724		1448	1.93882e-05	ngram	2	1.42415e-05
gemelt ,	724		1448	1.93882e-05	ngram	2	1.42415e-05
en jegens	724		1448	1.93882e-05	ngram	2	1.42415e-05
dragen ,	724		1448	1.93882e-05	ngram	2	1.42415e-05
de handt	724		1448	1.93882e-05	ngram	2	1.42415e-05
Ab :	724		1448	1.93882e-05	ngram	2	1.42415e-05
14 „	724		1448	1.93882e-05	ngram	2	1.42415e-05
verbindende hij	723		1446	1.93614e-05	ngram	2	1.42218e-05
van Competenten	723		1446	1.93614e-05	ngram	2	1.42218e-05
ten naame	723		1446	1.93614e-05	ngram	2	1.42218e-05
, relief	723		1446	1.93614e-05	ngram	2	1.42218e-05
nopens de	723		1446	1.93614e-05	ngram	2	1.42218e-05
niet goedvind	723		1446	1.93614e-05	ngram	2	1.42218e-05
met oock	723		1446	1.93614e-05	ngram	2	1.42218e-05
Jacob Blijdenbergh	723		1446	1.93614e-05	ngram	2	1.42218e-05
D Hr.	723		1446	1.93614e-05	ngram	2	1.42218e-05
dat alsdan	723		1446	1.93614e-05	ngram	2	1.42218e-05
zal goedvinden	722		1444	1.93346e-05	ngram	2	1.42022e-05
van alsulcke	722		1444	1.93346e-05	ngram	2	1.42022e-05
uit hoofde	722		1444	1.93346e-05	ngram	2	1.42022e-05
quohieren vande	722		1444	1.93346e-05	ngram	2	1.42022e-05
opt Comptoir	722		1444	1.93346e-05	ngram	2	1.42022e-05
Daniel Loofs	722		1444	1.93346e-05	ngram	2	1.42022e-05
/ alle	722		1444	1.93346e-05	ngram	2	1.42022e-05
8en .	722		1444	1.93346e-05	ngram	2	1.42022e-05
1730 .	722		1444	1.93346e-05	ngram	2	1.42022e-05
van Vrouwe	721		1442	1.93079e-05	ngram	2	1.41825e-05
t huijs	721		1442	1.93079e-05	ngram	2	1.41825e-05
te vinden	721		1442	1.93079e-05	ngram	2	1.41825e-05
Sr. David	721		1442	1.93079e-05	ngram	2	1.41825e-05
kennen mogen	721		1442	1.93079e-05	ngram	2	1.41825e-05
Jare desselfs	721		1442	1.93079e-05	ngram	2	1.41825e-05
huys is	721		1442	1.93079e-05	ngram	2	1.41825e-05
gezien en	721		1442	1.93079e-05	ngram	2	1.41825e-05
die hun	721		1442	1.93079e-05	ngram	2	1.41825e-05
Decemb :	721		1442	1.93079e-05	ngram	2	1.41825e-05
. —	721		1442	1.93079e-05	ngram	2	1.41825e-05
vermogen sal	720		1440	1.92811e-05	ngram	2	1.41628e-05
tijd tot	720		1440	1.92811e-05	ngram	2	1.41628e-05
te veertig	720		1440	1.92811e-05	ngram	2	1.41628e-05
te renuncieeren	720		1440	1.92811e-05	ngram	2	1.41628e-05
hy oock	720		1440	1.92811e-05	ngram	2	1.41628e-05
hun verklaarde	720		1440	1.92811e-05	ngram	2	1.41628e-05
heeft aen	720		1440	1.92811e-05	ngram	2	1.41628e-05
get. die	720		1440	1.92811e-05	ngram	2	1.41628e-05
en 4	720		1440	1.92811e-05	ngram	2	1.41628e-05
den xxx	720		1440	1.92811e-05	ngram	2	1.41628e-05
den 28e.	720		1440	1.92811e-05	ngram	2	1.41628e-05
datel .	720		1440	1.92811e-05	ngram	2	1.41628e-05
borgen voor	720		1440	1.92811e-05	ngram	2	1.41628e-05
alsdan ende	720		1440	1.92811e-05	ngram	2	1.41628e-05
zeer wel	719		1438	1.92543e-05	ngram	2	1.41431e-05
Versoeckende etc.	719		1438	1.92543e-05	ngram	2	1.41431e-05
van waarde	719		1438	1.92543e-05	ngram	2	1.41431e-05
van Harmen	719		1438	1.92543e-05	ngram	2	1.41431e-05
uijt eijgenen	719		1438	1.92543e-05	ngram	2	1.41431e-05
synent wegen	719		1438	1.92543e-05	ngram	2	1.41431e-05
of derselver	719		1438	1.92543e-05	ngram	2	1.41431e-05
nogh eijgendom	719		1438	1.92543e-05	ngram	2	1.41431e-05
e Winter	719		1438	1.92543e-05	ngram	2	1.41431e-05
ende dan	719		1438	1.92543e-05	ngram	2	1.41431e-05
drie guldens	719		1438	1.92543e-05	ngram	2	1.41431e-05
doen sijn	719		1438	1.92543e-05	ngram	2	1.41431e-05
den Brink	719		1438	1.92543e-05	ngram	2	1.41431e-05
Cars .	719		1438	1.92543e-05	ngram	2	1.41431e-05
Capitale actien	719		1438	1.92543e-05	ngram	2	1.41431e-05
assumtie en	719		1438	1.92543e-05	ngram	2	1.41431e-05
aangaan van	719		1438	1.92543e-05	ngram	2	1.41431e-05
) transport	718		1436	1.92275e-05	ngram	2	1.41235e-05
met tschip	718		1436	1.92275e-05	ngram	2	1.41235e-05
Jonge van	718		1436	1.92275e-05	ngram	2	1.41235e-05
in't geheel	718		1436	1.92275e-05	ngram	2	1.41235e-05
Henrik Zweerts	718		1436	1.92275e-05	ngram	2	1.41235e-05
en Juffr	718		1436	1.92275e-05	ngram	2	1.41235e-05
ende wyders	718		1436	1.92275e-05	ngram	2	1.41235e-05
D Van	718		1436	1.92275e-05	ngram	2	1.41235e-05
betalen aen	718		1436	1.92275e-05	ngram	2	1.41235e-05
betaaling van	718		1436	1.92275e-05	ngram	2	1.41235e-05
